,B cell,Cholangiocyte,Erythroid,Hepatocyte,Inflammatory Macs,LSEC 1,"LSEC 2,3",NK-like,Non-inflammatory Macs,Plasma,Portal endothelial,Stellate,abT cell,gdT cell 1,gdT cell 2
ENSG00000047457,0.0,0.0,0.0,2.2946987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163762,0.0,0.0,0.0,0.0,0.0,0.0,0.3717247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169908,0.0,0.40288603,0.0,0.0,0.0,2.4175737,1.489317,0.0,0.0,0.0,1.3168933,0.0,0.0,0.0,0.0
ENSG00000169903,0.0,2.2570846,0.0,1.2883213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000018408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6917201,0.0,0.0,0.0,0.0
ENSG00000120742,0.0,0.3104879,0.0,1.0943296,1.656866,0.70261896,0.0,0.0,1.246356,2.0993862,0.5373016,0.4835868,0.89343405,0.0,1.2733014
ENSG00000181788,0.0,0.0,2.5203907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114771,0.0,0.0,0.0,1.5712583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4820716,0.0,0.13601094,0.0,0.0,1.1499084
ENSG00000163660,0.0,0.31694382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000079257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33258703,0.0,0.0,0.0,0.0
ENSG00000118855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92923856,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7769247
ENSG00000114200,0.0,0.0,0.0,0.55694014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008952,1.1162996,0.69014394,6.024425,2.1683195,0.0,1.2972732,0.8607841,0.0,0.0,1.9398503,1.0861504,1.0639052,0.0,0.0,0.86185074
ENSG00000163584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6419548,0.0,0.5518278,0.0,0.0,1.339346
ENSG00000163581,0.0,0.0,0.0,1.1117721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121858,0.0,0.0,0.0,0.0,0.0,0.39725864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44437945,0.6707528,0.0,0.0,0.0
ENSG00000113790,0.0,0.0,0.0,0.45491928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136527,0.0,0.16787973,0.0,0.0,0.0,0.0,0.0,0.6782794,0.0,0.0,0.0,0.31000897,0.0,0.0,0.6222111
ENSG00000090520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50780445,0.0,0.0,0.0,0.0,0.0
ENSG00000145192,0.0,0.0,0.0,2.1752477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113905,0.0,0.0,0.0,1.0272446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113889,0.0,0.0,0.0,2.8171058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156976,0.0,0.69155204,0.0,0.0,0.0,0.7120001,0.0,0.76950014,0.0,0.0,0.7993914,0.15800774,1.0442715,0.0,0.0
ENSG00000073849,0.0,0.0,0.0,1.4029462,0.0,0.0,0.9553906,0.0,0.0,0.0,0.84840584,0.0,0.0,0.0,0.0
ENSG00000145012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80411935,0.0,0.0,0.0
ENSG00000152492,0.0,0.0,0.0,0.0,0.0,0.28639936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114315,0.0,0.7463449,0.0,0.0,0.0,1.6289197,1.215067,0.0,0.0,0.0,1.1150035,0.0,0.0,0.0,0.0
ENSG00000182899,4.5567913,2.4438767,4.477135,2.7644348,3.9418175,3.5257328,2.7414646,3.752762,2.9459984,4.030632,3.4028418,3.476322,4.140082,3.8239303,3.6069474
ENSG00000169020,0.0,1.2721344,0.0,3.4564447,1.7966712,1.3237348,1.2021868,1.1384895,1.3709657,2.1467505,1.2025443,1.6261947,1.1342692,1.2790678,1.8693917
ENSG00000159674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.827897,0.0
ENSG00000243449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65770453,0.0,0.0,0.54042673,0.0,0.0,0.0
ENSG00000179010,0.0,0.33758494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58976275,0.0,0.0,0.0
ENSG00000071127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3217116,0.0,0.0,0.0
ENSG00000004468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62788814,0.0,0.0,0.0,0.0,0.0
ENSG00000137441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6446505,0.0
ENSG00000169744,0.0,0.0,0.0,0.0,0.0,1.0644495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151552,0.0,0.0,0.0,0.6558429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2950747,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163682,4.5582037,2.4880168,2.5511637,2.8626401,3.5881991,3.1970758,2.4837697,3.516888,3.2458074,3.6322672,3.1271496,2.757897,3.887579,3.4425876,3.4250774
ENSG00000163683,0.0,0.0,0.0,1.3411114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0989289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128052,0.0,0.0,0.0,0.0,0.0,0.0,0.6532763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9479394,0.0
ENSG00000163453,0.0,0.0,0.0,0.0,0.0,3.2413058,2.2089758,0.0,0.0,0.0,2.5293453,3.8833754,0.0,0.0,0.0
ENSG00000171234,0.0,0.0,0.0,1.1992273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156096,0.0,0.0,0.0,1.8076546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7001543,0.0,0.0,0.0,0.0,2.1353602
ENSG00000145321,0.0,1.9770619,0.0,3.2772312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163631,2.822751,4.9006205,5.6216087,7.8733625,2.499661,1.7636695,2.0241768,2.2149267,2.3079772,3.613479,1.9500177,1.743648,2.2427611,2.6622374,2.700876
ENSG00000079557,0.0,0.0,0.0,0.1983301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000081041,0.0,0.3084804,0.0,0.0,0.0,0.0873338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8508221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43169546,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799148,0.0,0.0,0.0
ENSG00000118816,1.3672549,0.66297567,2.4626484,0.0,1.4196818,0.9878893,0.8361646,1.0546324,1.2711293,0.0,1.269516,0.68318033,1.2905934,0.9189138,1.0004683
ENSG00000138668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61961234
ENSG00000152795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8436235
ENSG00000145287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971369,1.1102091,0.0,1.980166,0.0,0.0,2.138002,0.0
ENSG00000198189,0.0,0.69014394,0.0,0.71409655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152583,0.0,0.0,0.0,0.0,0.0,2.263461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118785,0.0,1.6661891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145335,0.0,0.0,5.6512446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0867746,0.0,0.0,0.0,0.0
ENSG00000163110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3468756,0.0,0.0,0.0,0.0
ENSG00000198099,0.0,0.0,0.0,1.9511819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172955,0.0,0.0,0.0,0.6286421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196616,0.0,0.0,0.0,3.9891648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3452797,0.0,0.0,0.0
ENSG00000248144,0.0,0.0,0.0,0.82628536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164032,0.0,0.0,0.0,0.0,0.0,0.36176908,0.0,0.0,0.27480626,1.1554365,0.0,0.2940187,0.0,0.0,2.4367414
ENSG00000164035,0.0,0.0,0.0,0.0,0.0,0.23381314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109332,0.0,0.31824452,2.5560055,0.0,0.7595159,0.2734381,0.0,0.76159394,0.935892,0.0,0.0,0.0,0.0,0.0,0.853055
ENSG00000145354,0.0,0.0,1.7521867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109475,5.405244,3.6282666,3.9673822,4.3662596,4.7286005,4.283399,3.6421385,4.336695,4.2389717,4.7127056,4.397299,4.0918903,4.92058,4.495652,4.1324596
ENSG00000198856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7763396,0.0,0.6036433,0.0,0.0,0.46107072
ENSG00000205403,0.0,0.0,0.0,1.4305134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13139544,0.0,0.0,0.0
ENSG00000269893,0.7082075,0.27315342,0.0,0.29320374,0.0,0.65350413,0.0,0.0,0.0,0.0,0.0,0.23318687,0.0,0.0,0.0
ENSG00000164096,0.0,0.0,0.0,1.0166008,0.0,0.62792945,0.0,0.0,0.6614387,0.5387326,0.49889928,0.45638892,0.0,0.0,0.4713241
ENSG00000164111,0.0,0.564436,0.0,0.0,0.7062847,0.21807522,0.0,0.0,1.2503908,0.0,0.0,0.8838552,0.0,0.0,0.0
ENSG00000109390,0.0,0.46785063,0.0,0.9929211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085871,0.0,0.3084804,0.0,0.7754196,0.0,0.3893367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250361,0.0,0.0,4.7293324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170180,0.0,0.0,5.3939147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145425,4.8908844,2.56408,3.310367,2.377456,4.054682,3.2322679,2.5939388,4.053263,3.403154,3.7762487,3.1712413,2.8912628,4.198136,4.0344877,3.7818449
ENSG00000171564,0.0,0.59775776,3.2031155,5.938611,0.68886447,0.5702553,0.8361646,0.83300346,0.8836921,1.1879137,0.39557624,0.54346085,0.55760646,0.9179404,0.6787401
ENSG00000171560,0.0,0.861715,0.40685728,5.945359,0.0,0.09026278,0.0,0.0,0.4590159,0.30920345,0.0,0.15800774,0.0,0.0,0.41378313
ENSG00000171557,0.0,1.0671359,0.40685728,4.930771,0.0,0.0,0.0,0.0,0.4848914,0.6077566,0.0,0.0,0.0,0.0,0.51383364
ENSG00000151790,0.0,0.0,0.0,2.210287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34465143,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000052802,0.0,0.0,0.0,0.73985803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109472,0.0,0.0,0.0,0.0,0.0,0.73884404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24250467,0.0,0.0,0.0
ENSG00000164104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2424197
ENSG00000129128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5690197,0.0,0.0,0.0,0.0,0.47821313
ENSG00000151726,0.0,0.0,0.0,2.2320023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41478002,0.0,0.0,0.0
ENSG00000154556,0.0,0.5049728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145494,0.0,0.38682202,0.0,1.2506477,0.0,0.0,0.0,0.0,0.0,0.7229858,0.0,0.114840515,0.0,0.0,0.98520756
ENSG00000247516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48302102,0.0,0.0,0.0
ENSG00000176788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0635648,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113387,0.0,0.5540186,0.0,0.79307705,0.5383434,0.49425837,0.0,1.2406304,0.36020184,3.0062962,0.2547799,0.43199307,1.2181848,1.212146,2.7178347
ENSG00000113594,0.0,0.0,0.0,0.0,0.0,1.3170347,2.2071671,0.0,0.0,0.0,2.3509307,0.0,0.0,0.0,0.0
ENSG00000082074,0.0,0.0,0.0,0.0,0.82749766,0.0,0.0,0.0,1.0511222,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113600,0.0,0.0,0.0,2.927393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153071,0.0,0.0,0.0,0.0,0.0,0.0,0.23357075,0.0,0.63228995,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145592,4.7030716,2.8250132,2.933758,3.5584528,4.0417013,3.6205077,2.7872124,4.057106,3.3644323,4.3138947,3.393303,3.4748452,4.271422,4.0024014,4.0867662
ENSG00000112936,0.0,0.0,0.0,0.0,0.0,1.581459,0.0,0.0,0.0,0.0,1.8794374,0.15800774,0.0,0.0,0.0
ENSG00000039537,0.0,0.0,0.0,0.8403399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250722,0.0,1.2054498,0.0,3.62329,0.0,1.0283628,2.532791,0.0,3.5379443,0.0,1.2568867,0.42835534,0.0,0.0,0.0
ENSG00000213949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33960092,0.0,0.0,0.0
ENSG00000113088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4689125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1824155,0.0,0.0,0.0,0.0,1.9514805,2.445483,0.0
ENSG00000067113,0.0,0.0,0.0,0.0,0.0,0.6213591,0.0,0.0,0.0,0.0,0.8204651,0.41478002,0.0,0.0,0.0
ENSG00000134352,0.0,0.0,0.0,0.0,0.0,1.3366793,1.97096,0.0,0.0,0.0,1.4459939,0.0,0.0,0.0,0.0
ENSG00000249364,0.0,0.0,0.0,0.6592127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8578912,0.0,0.0,0.0
ENSG00000145741,1.9356325,1.1154928,2.7826724,0.94633114,2.0476367,1.6463056,1.1846104,2.1937733,1.5179977,1.3172882,1.6376419,1.4993038,2.0242562,1.8869058,1.7970479
ENSG00000164346,0.0,0.11450633,0.0,0.0,0.0,0.0,0.0,0.0,0.30203468,0.0,0.0,0.18159316,0.0,0.0,0.5362409
ENSG00000181104,0.0,0.0,0.0,0.0,0.0,0.5502386,1.0030246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145708,0.0,0.0,0.0,0.0,0.0,0.0,2.880705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171530,0.0,0.676441,0.0,2.3341157,1.0696195,0.6706723,0.82744604,0.0,1.137543,0.58654547,0.77431536,0.7986016,0.0,0.0,1.1367044
ENSG00000145692,0.0,0.0,0.0,1.3677089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186468,5.057317,2.74723,2.881906,3.440288,4.0532875,3.6061368,2.7518032,3.942906,3.5265765,4.0627894,3.6506948,3.2799425,4.1685085,3.9065728,4.070982
ENSG00000038427,0.0,0.0,0.0,0.0,0.56310034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127184,2.4339588,2.2325938,2.4489255,3.3864985,2.4854836,1.7410138,1.5860871,2.0427418,2.4730766,2.4240632,1.766995,1.6407661,2.2228513,2.215237,2.2444162
ENSG00000081189,0.0,0.0,0.0,0.0,0.0,0.6697789,0.4876907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175745,0.0,0.0,0.0,0.0,0.0,0.0,0.6776706,0.0,0.0,0.0,1.1147418,0.0,0.0,0.0,0.0
ENSG00000173221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657312,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153113,0.0,0.2569314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42835534,0.0,0.0,0.0
ENSG00000168938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51531214,0.0,0.0,0.0
ENSG00000169567,1.6836252,1.6792088,0.0,3.1156507,0.8845135,1.0770221,0.97738177,1.3291159,1.0724583,1.7935777,1.111639,0.5513561,1.6882577,1.2837468,1.7523568
ENSG00000164405,0.0,1.5960422,0.0,4.2014413,0.9743558,0.86883616,0.3896608,0.0,0.7586901,2.2691662,0.714798,0.9110044,0.41175357,0.0,1.6886456
ENSG00000164406,0.0,0.0,0.0,2.5415473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213585,0.0,0.33758494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37676162,0.0,0.0,0.37415665
ENSG00000113558,0.0,1.0561618,3.2031155,0.77577466,0.16174327,0.8444207,0.5990691,0.0,0.0,0.0,0.8350343,1.1344664,0.8580071,0.0,0.614123
ENSG00000119048,0.0,0.22058882,2.7826724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114840515,0.0,0.0,0.0
ENSG00000145833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4441924
ENSG00000113648,0.0,0.0,0.0,0.0,1.0411297,0.0,0.0,0.0,1.0755172,0.0,0.0,0.0,0.0,0.0,0.41514277
ENSG00000120708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6683516,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177733,0.0,0.0,0.0,0.0,0.0,0.38980997,0.0,0.0,0.0,0.0,0.0,0.15800774,0.0,0.0,0.52331525
ENSG00000120738,0.0,0.3491585,0.0,0.0,0.0,0.06626948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.341118,0.0,0.0,0.0,0.0,1.7313068
ENSG00000131508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5024534
ENSG00000120306,0.0,0.7174738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38406765,0.0,0.0,0.0,0.0
ENSG00000113068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13139544,0.0,0.0,0.0
ENSG00000170458,0.0,0.0,0.0,0.5120975,1.505143,0.0,1.4289758,0.0,0.41329762,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131495,0.0,0.40912417,0.0,1.2142498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114840515,0.0,0.0,0.8136017
ENSG00000131507,0.0,0.25280765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164266,0.0,0.0,0.0,2.4165132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113712,0.0,0.0,0.0,0.0,0.0,0.28784895,0.0,0.0,0.0,0.0,0.0,0.42075533,0.0,0.0,0.0
ENSG00000182578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58859444,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000019582,4.6656837,0.47177094,0.0,0.0,3.5748854,0.92442715,0.0,0.0,3.6718159,1.910611,1.196868,0.0,0.6879359,0.0,0.83278096
ENSG00000164587,4.9014463,3.0223043,4.13593,3.904521,4.5861053,3.978259,3.0349433,4.088608,3.5803535,4.4264364,3.8868027,3.673734,4.6514506,4.374666,3.965386
ENSG00000211445,0.0,0.0,0.0,0.0,0.0,1.452961,1.1678284,0.0,0.0,0.0,1.3834244,0.9839238,0.0,0.0,0.0
ENSG00000197043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19516847,0.0,0.0,0.0
ENSG00000113140,0.0,0.0,0.0,0.0,0.0,0.0,1.4773457,0.0,0.0,0.0,0.0,2.8511574,0.0,0.0,0.0
ENSG00000177556,0.0,0.28654966,0.0,1.946965,0.0,0.39725864,0.2863746,0.0,0.32248253,0.5120517,0.0,0.60238403,0.0,0.0,0.18672752
ENSG00000164611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94247174
ENSG00000181163,1.6368018,0.97916555,0.0,0.0,1.4409275,1.0107607,0.0,1.4439833,1.1921153,1.2901624,0.94933444,0.99509203,1.7803003,1.7367274,1.9925251
ENSG00000120129,2.6684961,0.9137947,0.0,0.52575445,2.6311362,1.3969707,1.1728505,2.1448612,2.033999,0.0,0.5231674,0.53333855,2.2613943,2.3198001,0.0
ENSG00000113732,0.0,0.5766363,0.0,0.8041624,0.86449647,0.68267745,0.0,0.0,0.98176205,0.0,0.7081554,0.8959489,0.0,0.0,0.0
ENSG00000113742,0.0,0.0,2.5560055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146066,0.0,0.22058882,0.0,0.0,1.0078812,0.0,0.0,0.0,0.77338815,0.0,0.0,0.33960092,0.0,0.0,0.5409496
ENSG00000169230,0.0,0.0,0.0,0.0,0.36881506,0.0,0.0,0.0,0.0,0.718787,0.0,0.40203956,0.0,0.0,0.9525653
ENSG00000169223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0676069,0.0,0.0,0.0,0.0,0.51609164
ENSG00000131187,0.0,0.0,0.0,1.2340481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114840515,0.0,0.0,0.0
ENSG00000184840,0.0,0.15067512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4618891,0.0,0.5207342,0.0,0.0,0.5118466
ENSG00000145912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34989518,0.0,0.0,0.51833075
ENSG00000197451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1587424
ENSG00000087116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53461474,0.0,0.0,0.0
ENSG00000169045,0.0,0.23546553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15800774,0.0,0.0,0.63033605
ENSG00000127022,0.0,0.32234347,0.0,1.0564485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44707114,0.0,0.0,0.42261976
ENSG00000213316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75177836,0.0,0.0,0.0,0.0
ENSG00000161011,0.0,0.54502016,0.0,0.2427916,0.0,0.0,0.0,0.0,0.0,0.0,0.29046568,0.53794724,0.0,0.0,0.0
ENSG00000113269,0.0,0.0,0.0,0.0,0.7474487,0.0,0.0,0.0,0.84489006,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204628,3.563467,1.852842,0.0,1.8302352,3.1636612,2.6089947,1.8241665,3.0659719,2.317765,3.069413,2.501996,2.3905652,3.116396,3.0066264,2.944299
ENSG00000021355,0.0,0.0,0.0,0.0,0.5977309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124570,0.0,0.0,0.0,0.0,0.0,0.61127365,0.0,0.0,0.5270363,0.0,0.0,0.114840515,0.0,0.0,0.0
