,Ascending vasa recta endothelium,B cell,CD4 T cell,CD8 T cell,Connecting tubule,Descending vasa recta endothelium,Distinct proximal tubule 1,Distinct proximal tubule 2,Epithelial progenitor cell,Fibroblast,Glomerular endothelium,Indistinct intercalated cell,MNP-a/classical monocyte derived,MNP-b/non-classical monocyte derived,MNP-c/dendritic cell,MNP-d/Tissue macrophage,Mast cell,Myofibroblast,NK cell,NKT cell,Neutrophil,Pelvic epithelium,Peritubular capillary endothelium 1,Peritubular capillary endothelium 2,Plasmacytoid dendritic cell,Podocyte,Principal cell,Proliferating Proximal Tubule,Proximal tubule,Thick ascending limb of Loop of Henle,Type A intercalated cell,Type B intercalated cell
ENSG00000167969,0.0,0.0,0.0,0.0,0.56303895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32595477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167978,0.0,0.0,0.0,0.0,0.0,0.0,1.1471126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782505,1.1791209,0.0,1.0468426,0.0,0.0,0.0,0.0,0.8243551
ENSG00000103363,0.0,0.0,0.0,0.0,1.7937936,0.0,1.6251402,0.0,1.7156864,0.0,0.0,1.7613409,1.5334315,1.5940962,0.0,0.0,0.0,1.5160238,0.0,0.0,0.0,1.8190808,0.0,1.5175048,0.0,2.1873305,1.4356885,0.0,0.0,2.4005206,1.5810065,1.5983311
ENSG00000006327,0.0,0.0,0.0,0.0,0.6391421,0.0,1.1542611,0.0,1.063134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6322143,0.0,0.0,0.0,0.0,0.0
ENSG00000103145,0.0,0.0,0.0,0.0,0.0,0.0,1.0834526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22572276,0.0,0.0,0.0,0.0,0.0
ENSG00000008517,0.0,0.0,3.0715878,3.2681093,0.0,0.0,2.0661256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8605466,0.0,0.0,0.0,1.9607996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168140,0.0,0.0,0.0,0.0,0.47345677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555038,0.0,0.0,0.0,0.0,0.0
ENSG00000267795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2912755,0.0,0.0,0.0,0.0,0.0
ENSG00000213853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99821866,0.0,1.00079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189067,0.0,0.0,0.0,0.0,0.8913564,0.0,0.0,0.0,0.0,0.0,0.0,1.8514655,0.0,0.0,1.0957513,0.0,0.0,0.0,1.6244876,1.3330442,2.743088,0.0,0.0,0.0,0.0,0.0,0.2829344,0.0,0.0,0.0,1.6813009,1.4930068
ENSG00000171490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8168351,0.0,0.0,0.0,0.0,0.0,0.0,0.6618827
ENSG00000133392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1638012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134419,2.7841485,3.9422626,3.8772552,3.773983,2.7290576,3.0394573,3.1511247,2.9251318,2.7789397,3.2513146,2.7584534,3.717286,3.6073632,3.5529323,3.6132355,3.3039224,3.615709,2.8094404,3.4482572,3.876708,0.0,3.9386625,2.9206922,3.1339934,3.8621697,0.0,2.5710561,0.0,2.3427238,3.0412312,3.1510222,3.484833
ENSG00000170540,0.0,0.0,0.0,0.0,1.3290339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78981125,0.0,1.7479389,0.0,0.0,0.0,0.90819293,1.066289
ENSG00000157106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.060036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197006,0.0,0.0,0.0,0.0,1.4138391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0189455,0.9016644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140740,0.0,0.0,0.0,0.0,1.1941351,0.0,0.0,0.0,0.0,0.0,0.0,1.6293063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4037656,1.2617035
ENSG00000166828,0.0,0.0,0.0,0.0,0.5288201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2422073,0.0,0.0,0.0,0.0,0.0
ENSG00000168447,0.0,0.0,0.0,0.0,0.5826074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77522135,0.0,0.0,0.0,0.0,0.0
ENSG00000103365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73568076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004779,0.0,0.0,0.0,0.0,1.1271033,0.0,0.22623178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2505797,1.0980127
ENSG00000166501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1470747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122257,0.0,0.0,0.0,0.0,0.46030426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176046,0.0,0.0,0.0,0.0,0.0,0.0,1.083832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8344634,1.0738358,0.0,0.0,0.0,0.0,0.0
ENSG00000178952,0.0,0.0,0.0,0.0,1.1461561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85833836,0.0,0.0,0.0,1.3014852,1.3390234
ENSG00000176953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32595477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7284233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149932,0.0,0.0,0.0,0.0,0.82695186,0.0,0.0,0.0,0.0,0.0,0.0,0.78863513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2166862,0.0,0.0,0.0,0.8991155,0.0
ENSG00000149925,0.0,0.0,0.0,0.0,2.2317343,0.0,1.4087087,1.9457388,1.9327958,1.1149403,0.0,2.9161925,1.8369033,1.9665922,0.0,0.0,0.0,1.5791018,0.0,0.0,0.0,0.8318674,0.0,0.0,0.0,0.0,2.0181236,0.0,0.0,3.0573874,2.1720564,2.1433377
ENSG00000102879,0.0,1.9607996,1.9618495,2.1610782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7617753,2.1204162,0.0,0.0,0.0,0.0,2.2445257,2.1097848,0.0,0.0,0.0,0.0,1.7273703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099385,0.0,0.0,0.0,0.0,0.35682073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167397,0.0,0.0,0.0,0.0,0.0,0.0,0.82788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7238681,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000052344,0.0,0.0,0.0,0.0,0.56393546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089280,0.0,0.0,0.0,0.0,1.1856236,0.0,1.3340124,0.0,0.9940989,0.0,1.4321904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.382109,0.0,0.0,0.0,0.0,0.0,1.405524,0.0,0.98806584,0.0,0.0,0.0,0.0,1.2222247
ENSG00000103490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4350282,1.6299081,0.81818724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.060036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000069329,0.0,0.0,0.0,0.0,0.6092966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177200,0.0,0.0,0.0,0.0,0.62985957,0.0,0.22623178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9205114,0.81524754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125148,3.3346598,0.0,0.0,0.0,0.0,3.3923461,2.711256,2.6954482,1.611367,0.0,3.3971636,0.0,0.0,2.4083238,0.0,0.0,0.0,3.64853,0.0,0.0,0.0,0.0,3.2967522,3.1693504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169715,0.0,0.0,0.0,0.0,1.0612571,0.0,2.3493,1.8307148,0.0,0.0,2.2648215,0.0,0.0,0.0,0.0,0.0,0.0,2.4055777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0538797,0.0,0.0,0.0,0.0
ENSG00000205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3336539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198417,0.0,0.0,0.0,0.0,0.0,0.0,1.5524492,1.4614205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.973232,0.0,0.0,0.0
ENSG00000125144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2641258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.50839,4.580189,0.0,0.0,0.0
ENSG00000187193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3295746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1964936,3.3944576,0.0,0.0,0.0
ENSG00000051108,0.0,1.6696568,0.0,0.0,1.0492932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.905462,2.2077227,0.0,0.0,0.0,0.0,0.0,0.0,2.5923355,1.2178222,2.5297923,0.0,0.0,0.0,0.0,0.0,1.7696074,1.5853981
ENSG00000102934,0.0,0.0,0.0,0.0,0.5288201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4668454,0.0,0.0,1.2303373,0.0,0.0,0.0,0.9172518,0.8052206
ENSG00000088682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205336,0.0,0.0,0.0,0.0,0.6092966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2263509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000217555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7615285,0.0,1.2238686,0.0,1.3537207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166589,0.0,0.0,0.0,0.0,1.8362342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3347182,0.0,0.0,0.0,0.8395513,0.0
ENSG00000166595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9282411,0.0,0.0,0.0,0.0,0.0
ENSG00000159713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3215222,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176387,0.0,0.0,0.0,0.0,2.2829256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4453583,0.0,0.0,0.0,1.2669601,0.7655387
ENSG00000159720,0.0,0.0,0.0,0.0,0.72208893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7865857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8455361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000039068,0.0,0.0,0.0,0.0,0.56303895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8483223,0.0,0.0,0.0,0.0,0.0
ENSG00000102908,0.0,0.0,0.0,0.0,0.5137493,0.0,0.5859107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80353117,0.0,0.0,0.0,0.0,0.0
ENSG00000157350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153774,0.0,0.0,0.0,0.0,0.0,0.0,0.36814615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000034713,0.0,0.0,0.0,0.0,1.4128783,0.0,0.530505,0.0,0.0,0.0,0.0,1.6909742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2090092,0.0,1.4001182,0.0,0.0,1.3969018,1.2980431,1.2334032
ENSG00000065427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32595477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166848,0.0,0.0,0.0,0.0,0.78533405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9412693
ENSG00000140905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872406,0.0
ENSG00000197943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84615666,1.4224758
ENSG00000230989,0.0,0.0,0.0,0.0,1.1155618,0.0,1.1637293,0.0,0.9501081,0.0,0.0,1.8047945,0.0,1.1856236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3462489,0.0,0.0,1.5858657,1.2874049,1.0971478
ENSG00000103187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5631058,3.241784,1.7725116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131143,0.0,1.7403343,0.0,0.0,2.457667,0.0,2.0834906,1.9945923,1.9461303,1.1149403,0.0,3.131662,2.2710466,2.151333,1.9604056,2.0334115,0.0,0.0,0.0,1.9227543,0.0,2.237564,0.0,1.6383744,2.0218792,0.0,2.2811832,0.0,0.0,2.902472,2.9802508,2.6227756
ENSG00000140968,0.0,1.6165153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2479706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140941,0.0,0.0,0.0,0.0,0.91285455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86062104,1.096218
ENSG00000103257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78928137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000051523,0.0,2.495756,1.9847825,2.2600627,0.0,0.0,1.4633338,0.0,0.0,0.0,0.0,0.0,3.002841,2.9104402,2.5495815,2.7640753,0.0,0.0,2.828083,2.5821044,0.0,0.0,0.0,0.0,3.3236618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8734762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.248157,0.0,0.0,0.0,0.0,0.0,0.75440896,0.98485744
ENSG00000167522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1631014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167526,3.1599822,4.4644175,4.374,4.1599665,3.183978,3.4895515,3.4989283,3.356926,3.3313746,3.9559941,2.9705548,4.139394,4.014884,3.8520157,4.054693,3.6118913,3.7534013,3.4943073,3.703394,4.1353416,0.0,4.6182995,3.2965434,3.5763602,4.183947,2.5675378,3.1820498,3.4459176,3.3443127,3.6137455,3.6770854,3.7880044
ENSG00000141002,0.0,0.0,0.0,0.0,0.7579987,0.0,0.8565074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919696,1.2257555,0.59906626,0.0,0.0,0.0,0.0,0.0
ENSG00000108953,0.0,0.0,0.0,0.0,1.7430518,0.0,1.6654425,1.3232428,1.3884426,0.0,0.0,2.0895777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2961241,0.0,0.0,1.3405037,0.0,0.0,0.0,1.5966024,1.7441548
ENSG00000197879,0.0,0.0,0.0,0.0,0.0,0.0,0.2408699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8034345,1.1089175
ENSG00000174231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37602106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.489605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9942944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5339203,0.0,0.0,0.0,0.0,0.0
ENSG00000074370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32595477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8563906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1938704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142507,0.0,0.0,0.0,0.0,1.0180082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38006708,0.0,0.0,0.0,1.0318102,1.0980127
ENSG00000108518,0.0,2.2705085,2.7893882,3.0182397,1.3723578,0.0,1.9013281,0.0,1.6169863,0.0,0.0,0.0,2.624659,3.0092635,2.2939472,0.0,0.0,1.7925237,3.189958,2.874755,0.0,2.0048718,0.0,1.522622,2.3268034,0.0,1.591807,0.0,0.0,0.0,1.302931,1.3054576
ENSG00000091640,0.0,0.0,0.0,0.0,0.5826074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5393638,0.0
ENSG00000161929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63344765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108561,0.0,0.0,0.0,0.0,0.72208893,0.0,0.0,0.0,0.0,0.0,0.0,0.7594946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8549126,0.8316113
ENSG00000129235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9347817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000072778,0.0,0.0,0.0,0.0,1.1328844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0937359,0.0,0.0,0.0,0.9627244,0.947478
