,Diff. Keratinocytes,EpSC and undiff. progenitors,Erythrocytes,Lymphatic EC,Macrophages+DC,Melanocytes,Mesenchymal fibroblasts,Pericytes,Pro-inflammatory fibroblasts,Secretory-papillary fibroblasts,Secretory-reticular fibroblasts,T cells,Vascular EC
ENSG00000069020,0.8596982459227244,0.865062490105629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334
ENSG00000131711,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8587629596392313,0.0,0.0,0.8650360107421875,0.0,0.0
ENSG00000145741,0.1781536191701889,0.21118769546349844,0.0,0.12804590165615082,0.09176873167355855,0.14069564640522003,0.12114045520623525,0.16560881833235422,0.09947550296783447,0.09562162061532338,0.08333333333333333,0.0839360902706782,0.14294899006684622
ENSG00000171530,0.7601373543341955,0.75,0.0,0.0,0.0,0.8225393146276474,0.0,0.7835102677345276,0.0,0.0,0.0,0.0,0.0
ENSG00000186468,0.1572211335102717,0.13040359318256378,0.0,0.14294164876143137,0.09836230675379436,0.09152852992216746,0.09679255386193593,0.08803114295005798,0.09357564647992452,0.08775552610556285,0.08333333333333333,0.09856622417767842,0.10935998956362407
ENSG00000038427,0.0,0.0,0.0,0.0,0.0,0.0,0.7675834447145462,0.0,0.75,0.7515303790569305,0.766196146607399,0.0,0.0
ENSG00000127184,0.15070955455303192,0.1062567929426829,0.0,0.1847818692525228,0.10189709067344666,0.12917801241079965,0.10044626394907634,0.14301654696464539,0.08597518503665924,0.08333333333333333,0.09276663263638814,0.21671939392884573,0.0903117408355077
ENSG00000113369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.9275876035292944
ENSG00000175471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000153113,0.75,0.7813675800959269,0.0,0.7529459546009699,0.0,0.7520709882179896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9248912036418915,0.0,0.0
ENSG00000177879,0.7764078825712204,0.7664302537838618,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.8826738347609838,0.0,0.0
ENSG00000113083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000168938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000169567,0.2521004875500997,0.33750762045383453,0.0,0.26863673826058704,0.18338439365228018,0.2621152599652608,0.11480735242366791,0.13057757914066315,0.08333333333333333,0.09784337381521861,0.12179325520992279,0.24645873407522836,0.1889005402723948
ENSG00000158985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000131435,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125347,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.8838543097178141,0.8799728949864706,0.0,0.0,0.0
ENSG00000164405,0.32892316579818726,0.26450977226098377,0.0,0.3185192843278249,0.25,0.4066770076751709,0.3134889403978984,0.3348894665638606,0.0,0.26875632007916767,0.28345781068007153,0.0,0.2596486856540044
ENSG00000213585,0.8545667876799902,0.8333333333333334,0.0,0.0,0.0,0.8788566042979559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113558,0.15281008183956146,0.16076376040776572,0.0,0.12975813945134482,0.08333333333333333,0.2557169298330943,0.14277036488056183,0.1635690232117971,0.12169711788495381,0.13250701626141867,0.10379516581694286,0.1538043071826299,0.1013236790895462
ENSG00000113575,0.8633537789185842,0.8807468911012014,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119048,0.549114798506101,0.5742181986570358,0.0,0.5,0.0,0.5760388821363449,0.512254407008489,0.0,0.0,0.0,0.5148088932037354,0.0,0.5480871697266897
ENSG00000164615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145824,0.4123092790444692,0.4887846310933431,0.0,0.26265040536721546,0.256182998418808,0.3585111051797867,0.45077162981033325,0.0,0.5455973496039709,0.5620546986659368,0.5935788104931513,0.0,0.25
ENSG00000177733,0.12366645038127899,0.19898903369903564,0.0,0.11750291287899017,0.08333333333333333,0.14662649234135947,0.12818016111850739,0.16205587486426035,0.16767674187819162,0.14298737049102783,0.13444657623767853,0.17074203987916312,0.1149859329064687
ENSG00000120705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249751,0.0,0.0,0.0,0.9391770412524542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666
ENSG00000184584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000131508,0.9166666666666666,0.0,0.0,0.0,0.0,0.9451057364543279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120306,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9167726933956146
ENSG00000178913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131507,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.875446617603302,0.0,0.0,0.0,0.8844168732563654,0.0,0.0
ENSG00000169252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113712,0.7820563713709513,0.777501588066419,0.0,0.6666666666666666,0.0,0.6878432432810465,0.0,0.0,0.0,0.0,0.0,0.0,0.6764197746912638
ENSG00000113721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000019582,0.3333333333333333,0.3337982048590978,0.0,0.40857350329558056,0.7758181591828665,0.4147902727127075,0.0,0.0,0.3899127741654714,0.34349387884140015,0.0,0.4363973985115687,0.6992282420396805
ENSG00000164587,0.14382677773634592,0.10810856024424235,0.0,0.09402162830034892,0.060541768868764244,0.06885575751463573,0.05142804483572642,0.07469027737776439,0.060005128383636475,0.05093811949094137,0.05128730336825053,0.09078920880953471,0.10191064576307933
ENSG00000113140,0.0,0.0,0.0,0.0,0.0,0.5112472573916117,0.700412760178248,0.5647571384906769,0.5,0.6155912280082703,0.6837841222683588,0.0,0.5338567694028219
ENSG00000177556,0.0,0.0,0.0,0.0,0.0,0.9284316798051199,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666
ENSG00000145907,0.9166666666666666,0.9215328792730967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164611,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181163,0.14559981226921082,0.24406162897745767,0.0,0.1434500366449356,0.1024324397246043,0.17717906335989633,0.16980020701885223,0.21857036650180817,0.1444406509399414,0.1103160281976064,0.08333333333333333,0.1983227382103602,0.1441650539636612
ENSG00000120129,0.19045798977216086,0.14451096951961517,0.0,0.15213386714458466,0.18841599424680075,0.08333333333333333,0.14739369849363962,0.09502203265825908,0.20060718059539795,0.40422044197718304,0.15133951107660928,0.09073333938916524,0.2880171289046605
ENSG00000113732,0.25,0.2633637587229411,0.0,0.3468015044927597,0.3540455549955368,0.3279944409926732,0.2730402847131093,0.0,0.28256861368815106,0.315290426214536,0.44102777043978375,0.0,0.3188449243704478
ENSG00000048162,0.9166666666666666,0.9389856805404028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146066,0.7685652474562327,0.75,0.0,0.8170017500718435,0.0,0.863992358247439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175416,0.7748296360174814,0.7658202052116394,0.0,0.6666666666666666,0.0,0.706131100654602,0.0,0.0,0.0,0.0,0.693966473142306,0.0,0.0
ENSG00000169230,0.789682020743688,0.7678688665231069,0.0,0.75,0.0,0.7640593747297922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184840,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145912,0.8640248080094656,0.8333333333333334,0.0,0.0,0.0,0.8612805008888245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197451,0.9293954273064932,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169045,0.21504115561644235,0.27524004379908246,0.0,0.19477335115273794,0.16666666666666666,0.18685976167519888,0.17710925141970316,0.19749605655670166,0.2095011075337728,0.17989368240038553,0.17422296603520712,0.0,0.19362605611483255
ENSG00000127022,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161011,0.16666666666666666,0.18947785596052805,0.0,0.378878782192866,0.262106791138649,0.286880021293958,0.17659069101015726,0.2043826182683309,0.378542164961497,0.356710026661555,0.4324989318847656,0.0,0.23060589035352072
ENSG00000204628,0.15575888752937317,0.1385911504427592,0.0,0.1337620367606481,0.08333333333333333,0.10419142246246338,0.10073618590831757,0.0964843879143397,0.10989834368228912,0.08817938963572185,0.08704002698262532,0.09763151903947194,0.10812276105086009
ENSG00000170542,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137267,0.8624585717916489,0.8583863923947016,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000096696,0.939812183380127,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137203,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111843,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137210,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000112149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124795,0.9166666666666666,0.9528367469708124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137393,0.9485035339991251,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124766,0.0,0.0,0.0,0.9115914156039556,0.0,0.8333333333333334,0.8534926871458689,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000206503,0.0946827878554662,0.10644851624965668,0.0,0.2380361258983612,0.10620104769865672,0.1603760371605555,0.08333333333333333,0.08860768874486287,0.15752545495827994,0.15296844144662222,0.10045182208220164,0.33026349544525146,0.26757535835107166
ENSG00000204592,0.2698104530572891,0.29555001854896545,0.0,0.5535828421513239,0.25,0.35467827320098877,0.0,0.3317548930644989,0.28273678322633106,0.0,0.2526494711637497,0.41081660489241284,0.5643015056848526
ENSG00000196230,0.08333333333333333,0.1415622482697169,0.0,0.1506074716647466,0.09099227686723073,0.11534557243188222,0.300211305419604,0.11442350347836812,0.21516871452331543,0.22895527879397073,0.2482453833023707,0.09734188516934712,0.10172835489114125
ENSG00000137331,0.16666666666666666,0.18867723643779755,0.0,0.26077480614185333,0.21306859950224558,0.16955589751402536,0.25333500405152637,0.34102366864681244,0.43626416226228076,0.43876244127750397,0.38166124125321704,0.0,0.28931182126204175
ENSG00000204525,0.08333333333333333,0.09730992217858632,0.0,0.2733382781346639,0.17190220952033997,0.1066219409306844,0.08545658489068349,0.10918958485126495,0.1837428112824758,0.18858976662158966,0.1412219156821569,0.35319767395655316,0.2907780160506566
ENSG00000234745,0.12539896865685782,0.14203672607739767,0.0,0.29048454761505127,0.2364323983589808,0.1450330118338267,0.0969272752602895,0.16734669109185538,0.19358386099338531,0.1570692906777064,0.08333333333333333,0.3672349651654561,0.3652995725472768
ENSG00000227507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000204482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204472,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204435,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213722,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.9482019344965616,0.0,0.0
ENSG00000213719,0.1651929964621862,0.20177816351254782,0.0,0.1111115167538325,0.26356639464696247,0.14431906739870706,0.08333333333333333,0.08456752200921376,0.1155999352534612,0.087113822499911,0.14438793063163757,0.20934469997882843,0.17503973841667175
ENSG00000204389,0.08333333333333333,0.09449576338132222,0.0,0.2259560078382492,0.24670789142449698,0.1585894674062729,0.30525243282318115,0.2726278305053711,0.3690616885821025,0.2847733696301778,0.3349529405434926,0.17414873341719309,0.21712395052115122
ENSG00000204388,0.0,0.0,0.0,0.4301766703526179,0.0,0.4166666666666667,0.4862695237000783,0.4620523552099864,0.5564586520195007,0.5215536306301752,0.528430829445521,0.0,0.4360705365737279
ENSG00000204387,0.0,0.0,0.0,0.6343329350153605,0.0,0.5935127635796865,0.6909631490707397,0.5833333333333334,0.6418841878573099,0.0,0.0,0.0,0.5862131466468176
ENSG00000168477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000204287,0.5833333333333334,0.5866548965374628,0.0,0.6547352721293768,0.8682104349136353,0.6045681536197662,0.0,0.0,0.0,0.0,0.0,0.0,0.7767350723346075
ENSG00000198502,0.0,0.0,0.0,0.0,0.949946383635203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666
ENSG00000196126,0.0,0.0,0.0,0.0,0.953395257393519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666
ENSG00000196735,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179344,0.0,0.0,0.0,0.0,0.9724399844805399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666
ENSG00000237541,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000232629,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204257,0.0,0.0,0.0,0.0,0.9519126862287521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666
ENSG00000231389,0.0,0.0,0.0,0.0,0.9416656047105789,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.8855421245098114
ENSG00000223865,0.0,0.0,0.0,0.0,0.9586189637581507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666
ENSG00000231500,0.1983050654331843,0.133170614639918,0.0,0.11016359428564708,0.052624975641568504,0.06882693370183308,0.05874802668889364,0.06160233418146769,0.06669308245182037,0.05115669469038645,0.04865284264087677,0.08561757206916809,0.10764370361963908
ENSG00000112514,0.75,0.7524524579445521,0.0,0.7597379783789316,0.0,0.8569227308034897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137309,0.9166666666666666,0.9263211290041605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124614,0.22077515721321106,0.1767995903889338,0.0,0.12608137230078378,0.12527676423390707,0.14683320621649423,0.10103029509385426,0.11359176536401112,0.10558069248994191,0.08333333333333333,0.08632162710030873,0.20973200102647147,0.09929165244102478
ENSG00000198755,0.19871527453263602,0.1715285579363505,0.0,0.09844650824864705,0.08333333333333333,0.1011592298746109,0.11471132934093475,0.13946091135342917,0.1005443384250005,0.09207081298033397,0.08548200627168019,0.1001942108074824,0.11451509594917297
ENSG00000112081,0.09383113185564677,0.13123558461666107,0.0,0.14476492007573447,0.08333333333333333,0.09983158608277638,0.19299186766147614,0.31701235473155975,0.1726756195227305,0.16136428713798523,0.08453185856342316,0.12040901680787404,0.1635711838801702
ENSG00000124762,0.4978206555048625,0.4442775746186574,0.0,0.4524476279815038,0.4308593273162842,0.4166666666666667,0.0,0.604487215479215,0.4830961475769679,0.0,0.0,0.0,0.6074667324622472
ENSG00000164530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000137193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180992,0.9212946891784668,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000096384,0.08638569215933482,0.11472715934117635,0.0,0.11401109397411346,0.09270253777503967,0.12626797457536063,0.14704470336437225,0.14163088301817575,0.18231970568497977,0.14575878282388052,0.1093161553144455,0.08333333333333333,0.1285247951745987
ENSG00000151914,0.7835889905691147,0.8937580784161886,0.0,0.75,0.0,0.8179046958684921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112245,0.8665164510409037,0.885713666677475,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156508,0.07480593025684357,0.0750299592812856,0.0,0.08092606067657471,0.05727739632129669,0.0618722140789032,0.07483696440855662,0.08494477967421214,0.0629250059525172,0.06286766131718953,0.0557938019434611,0.08352793256441753,0.0875856230656306
ENSG00000112695,0.1507718563079834,0.15054951608181,0.0,0.20232742528120676,0.08333333333333333,0.24806304275989532,0.16418869296709696,0.2156760444243749,0.08399431904157002,0.10200632115205129,0.12777272860209146,0.161491389075915,0.10871792336304982
ENSG00000118418,0.0,0.0,0.0,0.9502913355827332,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146278,0.13119016587734222,0.1159258782863617,0.0,0.08333333333333333,0.20471121867497763,0.08981849749883015,0.12424287696679433,0.1926483561595281,0.24649941424528757,0.24776039024194083,0.1509812225898107,0.09020304183165233,0.10021035373210907
ENSG00000132424,0.0,0.75,0.0,0.7969794571399689,0.0,0.7646099229653677,0.8486921538909277,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000081087,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112335,0.173480823636055,0.16666666666666666,0.0,0.20229125519593558,0.2345347503821055,0.2200912982225418,0.22878113389015198,0.17822265625,0.2125928650299708,0.21815374493598938,0.2931838979323705,0.0,0.18373875816663107
ENSG00000135535,0.7697212050358454,0.7619802504777908,0.0,0.0,0.0,0.8134752462307612,0.0,0.0,0.0,0.0,0.75,0.0,0.0
ENSG00000123505,0.8602212319771448,0.8789871682723364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334
ENSG00000112769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111832,0.75,0.7517693142096201,0.0,0.8403979043165842,0.0,0.8225589593251547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152661,0.8581600338220596,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8896621664365133
ENSG00000111912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000118523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000079950,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112306,0.16538203259309134,0.12763135631879172,0.0,0.08996843794981639,0.04146817823251089,0.08790225783983867,0.04971489806969961,0.04277805984020233,0.06410791476567586,0.05310457944869995,0.03970038890838623,0.13131650785605112,0.07073972622553508
ENSG00000118515,0.0,0.0,0.0,0.0,0.9484682281812032,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118503,0.7359769890705744,0.7553632060686747,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6861789027849833,0.0,0.0,0.7557724565267563
ENSG00000112378,0.8341091026862463,0.8104205280542374,0.0,0.6847005238135656,0.0,0.7192875444889069,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
ENSG00000169976,0.792721668879191,0.7722551375627518,0.0,0.75,0.0,0.7835245182116827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118508,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120265,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198729,0.924679641922315,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000092820,0.6959693680206934,0.6935765544573466,0.0,0.0,0.6845100671052933,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.7102571825186411,0.0
ENSG00000291237,0.17290606598059335,0.16963234543800354,0.0,0.1993512660264969,0.2511800577243169,0.16666666666666666,0.17032604912916818,0.1851299007733663,0.544627179702123,0.4398776988188426,0.4666136105855306,0.0,0.3970203747351964
ENSG00000146457,0.3215875228246053,0.3077313353617986,0.0,0.253989040851593,0.26238274077574414,0.25,0.26739510397116345,0.0,0.555732344587644,0.45602357387542725,0.49782663583755493,0.0,0.36426975329717
ENSG00000112531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9329013526439667,0.0,0.0
ENSG00000008018,0.75,0.7880302667617798,0.0,0.7876065572102865,0.0,0.8303874929745992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075624,0.0966685563325882,0.15551111102104187,0.0,0.08486399054527283,0.19192925095558167,0.13630683223406473,0.12359373271465302,0.11646198232968648,0.08333333333333333,0.09482678771018982,0.11338314414024353,0.13539632658163706,0.09250228603680928
ENSG00000136238,0.26615777611732483,0.24518420298894247,0.0,0.25456566115220386,0.21353374421596527,0.23884515464305878,0.1730258067448934,0.16781625151634216,0.16666666666666666,0.1738707274198532,0.17296809951464334,0.0,0.30816007653872174
ENSG00000136240,0.0,0.7717158297697703,0.0,0.0,0.0,0.75,0.8440203269322714,0.0,0.0,0.0,0.8567218532164892,0.0,0.0
ENSG00000189043,0.09951886037985484,0.08333333333333333,0.0,0.2514536678791046,0.08491256833076477,0.2749119500319163,0.20339177052179971,0.21376569072405496,0.10109483202298482,0.13342168927192688,0.16149035592873892,0.0941443790992101,0.10302558541297913
ENSG00000122644,0.0,0.8645739108324051,0.0,0.9181644320487976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334
ENSG00000136244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.9240678697824478
ENSG00000196683,0.10919406513373058,0.10977657636006673,0.0,0.21640470127264658,0.08333333333333333,0.18237590789794922,0.08489593863487244,0.11612511177857716,0.14470360179742178,0.09742873907089233,0.09981789191563924,0.11794982850551605,0.09849871198336284
ENSG00000136235,0.6677651107311249,0.6666666666666666,0.0,0.0,0.0,0.7799654950698217,0.0,0.0,0.0,0.7073914408683777,0.7554098864396414,0.0,0.0
ENSG00000172115,0.46984316905339557,0.47477686901887256,0.0,0.3333333333333333,0.35743237535158795,0.42325013875961304,0.0,0.5710689624150594,0.34634949266910553,0.0,0.0,0.3754445016384125,0.3502176105976105
ENSG00000122566,0.10652758181095123,0.20595320562521616,0.0,0.11610218385855357,0.09627208113670349,0.17151560386021933,0.13234968483448029,0.19813341895739237,0.13572867711385092,0.09057913720607758,0.08333333333333333,0.10232881208260854,0.15355959037939707
ENSG00000122545,0.0,0.0,0.0,0.8333333333333334,0.0,0.907318244377772,0.0,0.9459854811429977,0.0,0.0,0.0,0.0,0.0
ENSG00000106624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000196262,0.22727501392364502,0.2163639416297277,0.0,0.1636012444893519,0.11824500560760498,0.22594395279884338,0.13430962959925333,0.11986244221528371,0.0951711783806483,0.08983962734540303,0.08333333333333333,0.16580542922019958,0.10908266405264537
ENSG00000232956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000146674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000132432,0.22364320357640585,0.19374292095502219,0.0,0.21038493514060974,0.16666666666666666,0.20826802651087442,0.34882306555906933,0.1766729156176249,0.19933740297953287,0.2564176271359126,0.38083896040916443,0.0,0.17578278481960297
ENSG00000106153,0.1038022090991338,0.12661098937193552,0.0,0.09331239759922028,0.08333333333333333,0.17777877549330393,0.14030886193116507,0.11252736548582713,0.100955863793691,0.12288656830787659,0.12422070900599162,0.10128690799077351,0.09038761258125305
ENSG00000126524,0.2946593016386032,0.3201319028933843,0.0,0.2847796181837718,0.0,0.327110230922699,0.29419651130835217,0.3365062127510707,0.2608666916688283,0.31348566214243573,0.25471284488836926,0.0,0.25
ENSG00000106211,0.14395329356193542,0.13284790019194284,0.0,0.2615610510110855,0.10922202467918396,0.19417546192804971,0.11451162894566853,0.25427743295828503,0.1429886817932129,0.14838299651940665,0.15980378786722818,0.08333333333333333,0.19459020098050436
ENSG00000170027,0.8622580667336782,0.8707068264484406,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127951,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127955,0.8333333333333334,0.8546555290619532,0.0,0.0,0.0,0.8584202726682028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127920,0.0,0.0,0.0,0.9143084386984507,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.8887042005856832
